id,age,race,married,never_married,grade,collgrad,south,smsa,city,industry,occupation,union,wage,hours,exp,tenure
3276,42,black,married,0,15,not college grad,1,SMSA,1,Professional Services,Professional/technical,nonunion,11,40,19,1
3277,36,black,single,0,16,college grad,1,SMSA,1,Professional Services,Sales,nonunion,6,40,13,1
3278,39,black,single,0,12,not college grad,1,SMSA,1,Professional Services,Laborers,nonunion,5,40,10,2
3280,36,black,single,0,11,not college grad,1,SMSA,1,Public Administration,Sales,union,5,40,6,2
3281,35,black,married,0,16,college grad,1,SMSA,0,Professional Services,Other,,8,40,10,0
3282,34,black,single,0,17,college grad,1,SMSA,1,Business/Repair Svc,Sales,union,4,50,6,2
3289,36,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Laborers,nonunion,6,40,12,8
3290,44,white,single,0,13,not college grad,1,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,9,45,16,3
3291,42,white,married,0,16,college grad,1,SMSA,0,Professional Services,Other,nonunion,10,45,15,14
3292,40,white,married,0,12,not college grad,1,SMSA,0,Public Administration,Sales,nonunion,6,40,18,6
3293,37,white,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,6,40,17,17
3294,43,white,married,0,13,not college grad,1,SMSA,0,Professional Services,Sales,nonunion,6,20,13,6
3300,41,white,married,0,16,college grad,1,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,13,16,12,4
3303,40,white,married,0,14,not college grad,1,nonSMSA,0,Construction,Sales,,4,48,7,0
3305,45,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,nonunion,7,15,17,1
3312,37,black,single,0,12,not college grad,1,SMSA,1,Professional Services,Laborers,,3,40,9,5
3316,41,white,married,0,12,not college grad,1,SMSA,1,Manufacturing,Sales,nonunion,6,40,10,3
3317,44,white,married,0,15,not college grad,1,SMSA,0,Manufacturing,Sales,nonunion,10,38,17,16
3318,42,white,single,0,17,college grad,1,SMSA,1,Professional Services,Other,nonunion,4,,16,13
3319,36,white,single,0,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,,40,40,10,1
3320,34,white,married,0,12,not college grad,1,SMSA,1,Professional Services,Laborers,nonunion,4,30,14,4
3325,41,white,married,0,18,college grad,1,SMSA,0,Professional Services,Craftsmen,nonunion,13,40,18,3
3326,40,black,married,0,12,not college grad,1,SMSA,1,Business/Repair Svc,Sales,,3,32,14,0
3328,41,black,single,0,14,not college grad,1,SMSA,1,Public Administration,Professional/technical,nonunion,6,40,12,3
3332,35,white,single,1,12,not college grad,1,SMSA,0,Public Administration,Sales,nonunion,10,40,12,10
3333,42,white,married,0,18,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,8,50,17,17
3337,44,white,single,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,2,50,11,2
3342,39,black,single,0,12,not college grad,1,SMSA,1,Professional Services,Laborers,union,4,30,16,16
3344,41,black,single,0,12,not college grad,1,SMSA,1,Public Administration,Professional/technical,union,7,40,18,0
3346,41,white,married,0,15,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,7,40,9,3
3347,41,white,married,0,12,not college grad,1,SMSA,1,Professional Services,Sales,nonunion,4,40,8,8
3353,44,white,married,0,18,college grad,1,SMSA,0,Professional Services,Other,nonunion,11,60,15,15
3355,39,white,married,0,18,college grad,1,SMSA,0,Professional Services,Other,nonunion,10,40,14,13
3356,40,white,married,0,12,not college grad,1,nonSMSA,0,Personal Services,Clerical/unskilled,,3,15,12,0
3357,41,black,single,0,12,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Sales,nonunion,12,35,20,20
3359,43,black,married,0,12,not college grad,1,SMSA,1,Entertainment/Rec Svc,Laborers,nonunion,2,20,14,3
3362,40,black,single,1,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Laborers,nonunion,5,35,13,7
3366,44,white,married,0,14,not college grad,0,SMSA,0,Manufacturing,Sales,nonunion,7,40,11,9
3368,44,white,single,0,12,not college grad,1,SMSA,0,Manufacturing,Craftsmen,nonunion,5,50,12,4
3372,42,white,single,0,13,not college grad,1,SMSA,0,Entertainment/Rec Svc,Service,nonunion,4,40,10,2
3374,44,white,married,0,12,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,8,45,19,16
3376,35,black,married,0,18,college grad,1,SMSA,0,Professional Services,Other,union,6,53,7,6
3378,42,black,married,0,8,not college grad,1,SMSA,0,Wholesale/Retail Trade,Operatives,nonunion,3,30,4,0
3381,39,black,single,0,16,college grad,0,SMSA,1,Professional Services,Professional/technical,nonunion,12,35,14,1
3382,35,black,married,0,12,not college grad,1,SMSA,1,Professional Services,Sales,union,4,40,10,0
3386,39,black,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,8,40,14,11
3387,37,black,single,1,12,not college grad,0,SMSA,1,Public Administration,Sales,nonunion,9,35,18,6
3389,44,black,married,0,12,not college grad,1,SMSA,1,Manufacturing,Operatives,union,4,40,15,0
3391,39,black,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,nonunion,4,55,16,12
3392,38,black,single,0,14,not college grad,1,SMSA,1,Personal Services,Sales,nonunion,5,40,16,0
3393,35,black,married,0,16,college grad,1,SMSA,0,Public Administration,Sales,nonunion,11,40,7,0
3394,36,black,single,0,16,college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,12,40,17,8
3399,34,white,married,0,12,not college grad,1,SMSA,1,Manufacturing,Operatives,,3,40,11,2
3400,36,white,married,0,14,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,4,40,13,5
3402,41,black,single,0,9,not college grad,1,SMSA,0,Manufacturing,Operatives,nonunion,5,40,16,10
3403,37,black,married,0,12,not college grad,1,SMSA,0,Manufacturing,Operatives,nonunion,6,40,16,4
3406,42,white,married,0,11,not college grad,1,SMSA,0,Professional Services,Sales,nonunion,6,40,20,20
3407,38,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Craftsmen,nonunion,4,46,7,3
3408,41,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,5,32,5,2
3410,41,white,single,0,15,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,40,17,9
3411,35,white,single,0,13,not college grad,1,SMSA,1,Public Administration,Sales,union,9,40,4,2
3412,43,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,,3,40,9,6
3413,42,white,single,0,12,not college grad,1,SMSA,0,Professional Services,Sales,nonunion,6,40,9,8
3414,38,white,married,0,18,college grad,1,SMSA,1,Professional Services,Sales,,9,12,8,2
3416,40,black,single,0,13,not college grad,1,SMSA,1,Transport/Comm/Utility,Service,union,7,40,10,7
3418,35,black,married,0,16,college grad,1,SMSA,1,Professional Services,Other,union,8,40,11,3
3419,37,black,married,0,12,not college grad,1,SMSA,0,Professional Services,Laborers,union,5,35,11,0
3423,42,black,single,0,10,not college grad,1,SMSA,1,Personal Services,Transport,nonunion,2,20,5,0
3424,38,black,married,0,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Craftsmen,,4,40,15,1
3429,39,black,married,0,12,not college grad,1,SMSA,1,Personal Services,Laborers,nonunion,3,15,9,1
3431,41,black,single,0,11,not college grad,1,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,4,17,4,2
3434,37,black,married,0,9,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,4,40,15,9
3435,41,black,single,0,8,not college grad,0,SMSA,1,Manufacturing,Operatives,union,11,40,16,16
3439,35,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Sales,nonunion,5,40,16,16
3441,39,black,married,0,12,not college grad,0,SMSA,1,Professional Services,Laborers,nonunion,6,40,18,18
3442,37,black,single,0,13,not college grad,0,SMSA,1,Professional Services,Laborers,nonunion,6,40,18,18
3443,43,black,single,1,14,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,20,1
3445,39,white,single,0,12,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Managers/admin,union,7,40,19,3
3448,37,black,married,0,16,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,8,40,15,11
3449,35,black,married,0,11,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Managers/admin,union,10,38,14,13
3450,42,white,single,1,16,college grad,1,SMSA,1,Public Administration,Professional/technical,nonunion,2,40,4,1
3455,37,black,single,1,11,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,7,44,12,7
3456,39,black,married,0,15,not college grad,0,SMSA,1,Professional Services,Sales,union,7,17,6,6
3457,43,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,3,40,8,4
3462,34,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,,4,40,14,13
3463,36,black,married,0,14,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,40,11,6
3464,43,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,4,24,21,21
3466,38,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,12,5
3468,45,black,single,0,9,not college grad,0,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,nonunion,4,32,5,4
3477,40,black,single,0,12,not college grad,1,SMSA,0,Business/Repair Svc,Sales,nonunion,5,40,19,2
3479,44,black,single,0,12,not college grad,1,SMSA,1,Manufacturing,Clerical/unskilled,nonunion,4,40,18,0
3483,43,white,married,0,12,not college grad,1,SMSA,0,Personal Services,Transport,nonunion,3,25,9,1
3484,43,white,married,0,14,not college grad,1,SMSA,1,Wholesale/Retail Trade,Laborers,nonunion,9,42,5,4
3487,42,white,single,1,18,college grad,0,nonSMSA,0,Professional Services,Other,nonunion,4,70,19,1
3490,35,white,married,0,12,not college grad,1,SMSA,0,Business/Repair Svc,Laborers,nonunion,8,30,10,5
3491,36,white,married,0,13,not college grad,1,SMSA,0,Professional Services,Managers/admin,,7,40,14,11
3492,43,white,single,0,9,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,6,40,13,4
3493,35,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Other,union,9,45,14,13
3494,42,white,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Managers/admin,nonunion,25,40,19,8
3497,43,white,married,0,11,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,,3,24,3,1
3501,36,white,married,0,6,not college grad,1,SMSA,1,Manufacturing,Operatives,nonunion,5,40,20,3
3502,34,white,married,0,10,not college grad,1,SMSA,1,Wholesale/Retail Trade,Sales,union,7,40,12,9
3505,43,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Laborers,,3,30,7,1
3506,38,white,married,0,11,not college grad,1,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,2,40,5,1
3507,42,white,single,0,18,college grad,1,nonSMSA,0,Public Administration,Professional/technical,,40,40,15,3
3511,36,white,married,0,10,not college grad,1,SMSA,0,Construction,Service,nonunion,7,30,4,1
3512,38,white,single,1,14,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,6,38,13,3
3515,44,black,single,0,17,college grad,0,SMSA,1,Professional Services,Other,union,15,40,15,9
3516,39,black,single,0,14,not college grad,1,SMSA,1,Manufacturing,Craftsmen,nonunion,13,40,18,18
3526,41,white,married,0,12,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,6,38,13,8
3529,39,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Craftsmen,nonunion,4,40,6,2
3530,39,white,single,0,18,college grad,0,SMSA,1,Public Administration,Professional/technical,,4,50,12,1
3532,35,white,single,1,16,college grad,1,SMSA,1,Professional Services,Professional/technical,nonunion,12,40,13,7
3534,37,white,married,0,16,college grad,0,nonSMSA,0,Public Administration,Professional/technical,nonunion,9,12,12,3
3536,44,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Laborers,union,4,35,11,1
3538,35,white,married,0,12,not college grad,1,SMSA,0,Business/Repair Svc,Professional/technical,nonunion,13,40,15,9
3540,36,white,married,0,11,not college grad,1,SMSA,0,Manufacturing,Clerical/unskilled,,3,60,5,1
3542,35,white,married,0,11,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,5,40,22,2
3546,39,white,married,0,18,college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,10,43,17,3
3549,43,white,married,0,18,college grad,0,nonSMSA,0,Professional Services,Other,union,9,40,20,20
3551,38,white,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,8,10,13,0
3552,38,white,married,0,16,college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,15,24,15,14
3553,36,white,married,0,16,college grad,1,SMSA,0,Professional Services,Sales,nonunion,7,35,16,15
3555,41,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,6,50,14,3
3558,40,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,10,25,14,3
3563,41,white,married,0,12,not college grad,0,SMSA,1,Manufacturing,Operatives,union,10,40,11,3
3566,41,other,married,0,17,college grad,0,SMSA,1,Business/Repair Svc,Sales,nonunion,10,20,12,1
3569,41,white,married,0,17,college grad,0,SMSA,0,Professional Services,Sales,nonunion,8,35,8,1
3570,38,white,married,0,14,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Clerical/unskilled,nonunion,19,50,12,1
3571,42,white,single,1,15,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,5,80,19,2
3573,38,white,single,0,8,not college grad,0,nonSMSA,0,Construction,Managers/admin,union,10,40,12,5
3584,42,white,married,0,14,not college grad,0,SMSA,1,Transport/Comm/Utility,Sales,union,9,45,13,9
3589,37,black,single,1,14,college grad,1,SMSA,1,Professional Services,Sales,nonunion,4,60,8,0
3590,44,white,single,0,13,not college grad,1,SMSA,1,Manufacturing,Sales,nonunion,6,40,12,3
3593,44,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,7,40,17,1
3595,35,black,single,0,14,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,union,11,46,7,3
3602,39,black,single,0,12,not college grad,1,SMSA,1,Professional Services,Sales,union,7,40,14,5
3603,38,black,single,1,16,college grad,0,SMSA,1,Professional Services,Sales,union,9,40,18,2
3604,43,white,single,1,12,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Sales,union,6,48,17,17
3611,39,black,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,union,7,40,17,6
3612,35,white,married,0,13,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,4,26,5,3
3624,43,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,8,20,19,4
3626,38,other,married,0,15,not college grad,0,SMSA,1,Professional Services,Sales,nonunion,7,40,16,3
3627,40,white,married,0,15,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,11,24,12,7
3630,44,other,married,0,12,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,6,40,21,3
3631,41,white,married,0,16,college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,17,45,19,19
3634,35,black,married,0,9,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,13,2
3636,43,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Operatives,nonunion,3,15,5,4
3637,40,white,married,0,12,not college grad,0,SMSA,1,Professional Services,Managers/admin,,3,25,6,6
3640,36,white,married,0,13,not college grad,0,nonSMSA,0,Professional Services,Sales,union,4,15,10,1
3641,39,white,single,0,12,not college grad,0,SMSA,0,Public Administration,Sales,nonunion,7,40,12,1
3642,45,white,married,0,17,college grad,1,nonSMSA,0,Wholesale/Retail Trade,Operatives,,3,29,15,1
3643,43,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,nonunion,5,40,7,3
3648,36,white,married,0,11,not college grad,0,SMSA,0,Business/Repair Svc,Sales,,40,40,5,1
3651,44,black,married,0,13,not college grad,0,SMSA,1,Public Administration,Sales,union,12,40,22,22
3658,35,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,6,40,14,4
3659,35,white,single,0,13,not college grad,0,SMSA,0,Business/Repair Svc,Sales,,8,40,16,0
3660,40,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,,5,15,8,5
3661,34,white,married,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,union,11,38,15,15
3664,37,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,9,40,17,2
3665,39,white,single,0,12,not college grad,0,SMSA,0,Manufacturing,Operatives,union,12,50,14,5
3666,44,white,single,0,14,not college grad,0,nonSMSA,0,Public Administration,Professional/technical,union,10,40,19,19
3667,38,white,married,0,15,not college grad,0,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,8,25,20,20
3669,45,white,married,0,16,college grad,0,nonSMSA,0,Manufacturing,Clerical/unskilled,nonunion,3,36,5,2
3670,41,white,single,0,13,not college grad,1,SMSA,0,Wholesale/Retail Trade,Laborers,,5,20,15,0
3672,45,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,union,6,28,6,2
3674,45,white,married,0,18,college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,11,20,20,1
3675,41,white,single,0,13,not college grad,0,SMSA,0,Wholesale/Retail Trade,Professional/technical,nonunion,8,40,5,0
3678,39,white,married,0,14,not college grad,0,nonSMSA,0,Public Administration,Sales,nonunion,14,40,12,0
3681,36,black,single,1,13,not college grad,0,SMSA,1,Business/Repair Svc,Sales,nonunion,12,40,15,14
3688,43,white,married,0,14,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,nonunion,18,40,18,1
3689,40,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,6,24,9,4
3691,39,white,married,0,4,not college grad,0,SMSA,0,Wholesale/Retail Trade,Operatives,nonunion,3,40,9,1
3692,35,white,married,0,13,not college grad,0,SMSA,0,Professional Services,Laborers,,3,10,16,15
3695,37,white,single,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Craftsmen,nonunion,6,45,10,6
3699,43,white,single,0,18,college grad,0,SMSA,0,Transport/Comm/Utility,Sales,,9,40,18,0
3701,44,white,single,0,15,not college grad,0,SMSA,0,Manufacturing,Managers/admin,nonunion,11,55,11,8
3702,43,white,married,0,15,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,13,40,20,0
3704,43,black,married,0,16,college grad,0,SMSA,1,Public Administration,Sales,union,8,40,19,9
3705,44,white,married,0,13,not college grad,0,SMSA,0,Professional Services,Sales,,5,40,18,11
3706,43,white,single,0,18,college grad,0,SMSA,1,Professional Services,Other,union,8,62,11,11
